id,text,label
11295,"i have potatoes in the cupboard from wednesday, are they fine",food_last
14515,what was the last time i had my car at the dealer for repairs,last_maintenance
14735,what ingredients do i need to bake a cake,ingredients_list
3691,can i get more credit,credit_limit_change
8416,please inform me on my current vacation request status,pto_request_status
11471,create a reminder to give the cat her flea medicine,reminder_update
16749,how percentage am i earning annually on my account,interest_rate
12980,which gas grade does this car take,gas_type
7470,who did the programming on you,who_made_you
11068,good job with assisting me,thank_you
10488,tell me tomorrow's date,date
20485,put laundry on my chore list,todo_list_update
19852,i wanna flip a coin,flip_coin
12660,provide me the routing number for my fed account,routing
8989,how much mpg does this car get on the highway,mpg
7591,how much time will pass between the start and end of our sojourn by bus to detroit,distance
8570,lets look up my credit score,credit_score
17810,how do i know that you're a person,are_you_a_bot
4963,is there any meaning to being alive,meaning_of_life
17309,what do my bills add up to,bill_balance
17197,what's on the shopping list,shopping_list
13061,tell me the plug type that is used in scotland,plug_type
2421,what rating do the critics give the french laundry,restaurant_reviews
3302,what is my minimum verizon bill payment,min_payment
5328,can i take pto form march 4 to march 6,pto_request
2747,how much can i use on my visa,credit_limit
9571,on my list of reminders is what,reminder
14344,"name this song, please",what_song
3583,could you please reset your factory settings,reset_settings
15166,"find a columbus, ohio hotel with good reviews",book_hotel
5053,"i need new insurance, how do i get it",insurance_change
8500,please look up my credit score,credit_score
7482,what is the name of the person who made the ai,who_made_you
12444,i can't use my damaged card,damaged_card
8356,what is the total amount that i have spent on the cash app for this month so far,spending_history
1864,i need a aaa service place to make an appointment for my tires to be assessed,schedule_maintenance
18832,i'm needing dinner suggestions for mexican food,meal_suggestion
5677,change your language setting to chinese,change_language
15356,what is the weather outlook for seattle,weather
17527,how can i cash in rewards on my chase card,redeem_rewards
16668,i need some guidance when it comes to direct deposit,direct_deposit
1450,"which health plan do i have, again",insurance
16999,what's the cheapest fares from lax to sfo for round trip flights leaving april 1st and returning april 7th,book_flight
11419,will you add a reminder for me,reminder_update
558,"ai, call me deb",change_user_name
12753,to what animal species do your pets belong,do_you_have_pets
20176,can i hear the song after this one,next_song
17551,tell me how to use credit card points,redeem_rewards
4216,do you mind if i ask how old you are,how_old_are_you
21174,is it possible for you to schedule a meeting for 3:00 on wednesday,schedule_meeting
10932,i want for you to connect to my phone,sync_device
9579,"can you read my reminder list, please",reminder
21576,an unauthorized transactions has been made on my gap card and i need to report it,report_fraud
18048,my discover card expires on what date,expiration_date
21400,i want to change my bank of america account pin number,pin_change
11951,what items do i need to do,todo_list
20765,"on tuesday i will be leaving for tennessee and will not be returning until the twenty ninth, alert my bank of this",travel_notification
13172,"when should i replace my tires next, if i replaced them on january 15, 2018",tire_change
3690,can i change my credit limit,credit_limit_change
14652,what are my meetings today,meeting_schedule
11610,can i substitute rice for potatoes,ingredient_substitution
17673,play some rock,play_music
12035,you need to change your accent to the male british one,change_accent
21811,how many pto days are in my possesion,pto_balance
12413,"my card got melted and i need to report it, please",damaged_card
22306,how old are you as of today,how_old_are_you
3382,be quiet,cancel
21265,i need to know when's the next holiday,next_holiday
9853,"nope, that's false",no
4302,i need a thai food suggestion,meal_suggestion
13434,the sound is too low,change_volume
15308,is it hot outside,weather
21557,i'll use what ingredients for lasagna,ingredients_list
3626,what should i call you,what_is_your_name
4122,please cancel my reservation for 5 at red robin,cancel_reservation
5283,does south korea have any travel alerts i should be aware of,travel_alert
16912,let's talk about your hobbies,what_are_your_hobbies
5973,time in tokyo,time
11447,set a reminder for tomorrows meeting,reminder_update
8892,i missed that say it again,repeat
16506,what name do you prefer,what_is_your_name
20602,how healthy is salad,nutrition_info
20315,is my credit good enough to get a new card,credit_score
19666,can i put in a pto request for may 1 to may 5,pto_request
9366,can i obtain health benefits,insurance
8797,i need my luggage that your airline lost it was flight abc123 and now it’s suddenly missing,lost_luggage
14726,what are all of the ingredients for brownies from scratch,ingredients_list
21102,what are the review for mcdonald's,restaurant_reviews
11291,"i have had pasta in the fridge since monday, can is till consume it",food_last
3340,help to turn on whisper mode,whisper_mode
12949,what sort of fuel does this car take,gas_type
4521,what do you call a subway if you were english,translate
7639,what do you know me as,user_name
12092,i want to use the female voice now,change_accent
11954,is studying for the chem exam on my todo list,todo_list
15598,what is the minimum for my citicard this month,min_payment
11400,please set up a reminder i need to remember to ask about work,reminder_update
4487,why was my card got declined when i am trying to pay for dinner when i am in vietnam,card_declined
1330,what is the highway mpg on this car like,mpg
17125,what things are on my shopping list,shopping_list
615,can you add eggs to my shopping list,shopping_list_update
11196,roll a pair of six sided dice,roll_dice
18439,please open a call to my mother,change_ai_name
5982,"in the central timezone, what time is it",time
13069,what kind of electrical plugs do they uze in z,plug_type
6896,what are the procedures for changing my oil,oil_change_how
19627,do you remember where i left my cellphone,find_phone
7102,check and confirm reservations at ruth chris for carol lee,confirm_reservation
5329,may i take a pto on february 7 and 8,pto_request
19428,please tell me why walgreen's wouldn't take my card,card_declined
18173,add a song to my rock playlist,update_playlist
16082,what number of vacation days do i have,pto_balance
4910,what's the purpose of existence,meaning_of_life
3079,what do i need to buy for spaghetti,ingredients_list
20888,i need to make a reminder,reminder_update
12692,what is my routing number on my checking account,routing
16985,what do you enjoy doing in your leisure time,what_are_your_hobbies
16579,"hello, may i get your name",what_is_your_name
15015,check who's at the door,smart_home
8437,has my vacation been approved,pto_request_status
7361,i need to rollover my 401k to a new job,rollover_401k
7647,what am i called by you,user_name
2398,my visa has been damaged,damaged_card
8838,"i didn't hear, please say it again",repeat
3125,i need to convert kilos to pounds,measurement_conversion
11238,will it be okay for me to eat my leftover turkey from monday that's been in my fridge,food_last
7110,please confirm my reservation for thursday at 10am,confirm_reservation
5804,how long to replace a credit card,replacement_card_duration
8144,what's my rewards balance on my discover,rewards_balance
6064,has my credit card application gone through,application_status
21241,how much is $1 usd worth in euros,exchange_rate
10922,go and disconnect from my phone,sync_device
9149,"affirmative, go ahead",yes
9043,is there a way to tell when i need my oil changed,oil_change_when
5138,ai locate my phone,find_phone
7646,can you tell me what you refer to me as,user_name
13872,does tartine in san francisco take reservations,accept_reservations
8205,can i pay a bill,pay_bill
13703,will i have to wait for long before being seated at the cheese cake factory,how_busy
17614,rock playlist please,play_music
2403,are the reviews for ned's good,restaurant_reviews
2775,i need to know how busy denny's is at 6 am,how_busy
18719,pull up instructions on how to jump start a car,jump_start
7261,please put a block on my td ameritrade account now,freeze_account
17599,can i get some music by three six mafia in here,play_music
22111,"i have credit card points, how do i redeem them",redeem_rewards
21675,what's the weather today,weather
16290,i don't know how to spell apparently,spelling
2303,where can i find a w2,w2
13630,look up the credit limit for my visa,credit_limit
11341,how long should i bake the brownies for,cook_time
7438,who designed you,who_made_you
5970,"in tokyo, what's the time",time
19806,check the status of my credit card application please,application_status
17803,are your real or artificial,are_you_a_bot
6915,can you get me a table for 3 at captain d's at 2pm,restaurant_reservation
10339,what is 78 times 85,calculator
7087,what is the balance of my bank account,balance
10666,how much time have i taken off this year,pto_used
21197,what type of fuel should i get for mainly city driving,gas_type
747,reservations for two need to be made using michael's name for 7:00pm at olive garden,restaurant_reservation
2390,i can't use my card because it’s messed up,damaged_card
20565,thats a negative,no
18322,know any jokes,tell_joke
1041,what was my recent transaction on my visa card,transactions
12761,"which do you prefer, cats or dogs",do_you_have_pets
2962,on the speaker do you know what song is on,what_song
22026,is there lettuce on my shopping list,shopping_list
9799,"no, that's incorrect",no
14985,convert cm to inch,measurement_conversion
9212,what do you recommend to do in vegas,travel_suggestion
11014,thank you kindly,thank_you
5123,please help me find my phone,find_phone
21199,what kind of sockets do the us use,plug_type
18283,change my reservation with carl at umami to canceled,cancel_reservation
5580,tell me some amazing trivia about radios,fun_fact
12745,tell me whether you are a cat or dog person,do_you_have_pets
5853,how long to get a new credit card,replacement_card_duration
16582,state your name,what_is_your_name
8245,will you take my bill payment,pay_bill
12278,when do i need to pay my at&t bill,bill_due
19989,what reservations are available for 3 people at the xenophobe,restaurant_reservation
22282,can i change you name to gretchen,change_ai_name
8401,am i going to be able to get my vacation request,pto_request_status
16681,what are the steps for setting up direct deposit,direct_deposit
18640,what car rental choices are there in calgary,car_rental
8915,what’s my gas mileage,mpg
4140,do you have any monkey jokes,tell_joke
17250,send a text for me,text
2692,turn volume to 4,change_volume
17410,give the boys my location please,share_location
17717,add dentist appointment to my calendar for march 1,calendar_update
19171,i'd like to buy some cooking pans,order
8398,how much have i spent on food in the past week,spending_history
10099,does my calendar have anything for january 1st,calendar
2131,can i use apples instead of oranges in this recipe,ingredient_substitution
10335,what is three quarters of one sixth,calculator
17730,"i want the events on my calendar for march 20th, 2019 to be cleared",calendar_update
7080,i'd like to know the balance of my bank of american account,balance
16750,what interest rate will i get from city national,interest_rate
20608,can you tell me the nutrional info of a big mac,nutrition_info
803,i have a reservation for strip house for jennifer that i'd like to confirm,confirm_reservation
18689,please check if i can do a car rental from charlotte douglas airport from monday to wednesday,car_rental
13880,does the zen garden in la take reservations,accept_reservations
19190,grab me a new belt on amazon please,order
6938,can you get me a table for 5 at mcdonalds at 5pm,restaurant_reservation
16636,how do i direct deposit my paycheck,direct_deposit
12409,what should i do with an unusable and damaged card,damaged_card
19854,please flip the coin over ai,flip_coin
18621,reserve a car rental for denver colorado for a ford between january 1st through 3rd,car_rental
2492,will you schedule a conference room for thursday at 4:00,schedule_meeting
3837,can you text mary and tell her she is amazing,text
8832,repeat that last response,repeat
18225,cancel my dinner reservation please,cancel_reservation
10259,i need an uber,uber
17288,text my boss for me and tell them i will be a little bit late,text
366,when do i next get paid,payday
907,how many minutes am i from texaco,distance
11866,wake me up at 6 am,alarm
9817,not at all,no
12452,my card broke in half and i need to report this,damaged_card
11653,is it fine to sub bread flour with all-purpose flour,ingredient_substitution
20349,what can i do if i lost my luggage,lost_luggage
12324,how high in calories is pork,calories
12169,assist me on where to go to get my w2 for tax reasons,w2
8619,please apply cc visa card for me,new_card
17282,write text message to someone,text
14055,"how do i update my pin number for my account, please",pin_change
16318,is everything going okay,greeting
10380,what's ten times eight,calculator
5617,i need to change language to spanish,change_language
17023,i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,book_flight
59,set a 4 minute timer,timer
84,start the timer now,timer
20287,when will my vacation get okayed,pto_request_status
10261,i would like to get an uber to the movies,uber
6471,whereabouts are you from,where_are_you_from
13853,does black rock take reservations,accept_reservations
6134,whats the most recent status for my virgin air flight,flight_status
7816,can you move to the next song,next_song
22340,will a jump start work if my batter is dead,jump_start
21120,tell me chase's routing number,routing
7119,is my 10am village inn reservation valid,confirm_reservation
11695,can i use strawberries instead of pineapples for this,ingredient_substitution
15304,what will the temperature be tomorrow,weather
22352,teach me how to jump start my car,jump_start
6835,i want a lesson on changing my oil,oil_change_how
1118,i have to pay my water bill but need help doing it,pay_bill
18035,when does my capital one visa expire,expiration_date
2529,i want to know what kind of gas this car uses,gas_type
10945,please disconnect from my phone,sync_device
5099,i need help finding my mobile phone,find_phone
9722,how high is the air in my tires,tire_pressure
7999,can you suggest a restaurant for me to eat tonight,restaurant_suggestion
9352,"i need to know what my health benefits cover, please",insurance
4268,what steps should i take if i think my car battery is dead,jump_start
22349,can you tell me how to jump start a car,jump_start
11399,remind me to call my mother saturday morning,reminder_update
17725,please put annie's baby shower on march 30 in my calendar,calendar_update
2182,i have to use the phone to make a call,make_call
15382,tell me today's weather forecast,weather
11980,can you look to see whether feeding the fish is on my to do list,todo_list
15905,are there specific shots i need before traveling to japan,vaccines
1976,thanks for the reply,thank_you
19698,show me a plan to help my credit score rating,improve_credit_score
13351,tell me when the next day off will be,next_holiday
770,whats my bank accounts look like,balance
2410,how are the reviews for the supreme pizza at papa john's,restaurant_reviews
14066,"i would like to change the pin on my savings account, please",pin_change
11118,roll a 7 sided dice,roll_dice
2913,can you help me unlock my bank account,account_blocked
6348,talk to me by calling me this name from now on,change_user_name
7736,in which timezone is jamaica,timezone
6766,i'm drawing a blank,maybe
20744,schedule an appointment for a tire check for me,schedule_maintenance
15181,i need a hotel in new orleans from may 2 - 5 near the french quarter,book_hotel
14602,do i have any meetings with stan today,meeting_schedule
11474,"make a reminder, pay taxes on monday",reminder_update
21697,tell me my tax rate,taxes
16239,how do you spell asian,spelling
7501,how early should i leave to the airport in la,distance
6755,"not sure, maybe",maybe
10852,i'm traveling to morocco soon and want to inform my bank,travel_notification
12066,"if you can do accents, i want to hear you talk like david bowie",change_accent
11679,can i substitute cream for milk,ingredient_substitution
1143,how much have i been spending on booze this month,spending_history
16382,what do you feel like doing,greeting
9404,delete everything on my todo list,todo_list_update
5794,when's payday,payday
20678,is 126 divisible by 8,calculator
4493,how come i got declined,card_declined
6382,i am david,change_user_name
5734,when is my pay period,payday
10909,please link up to my cell,sync_device
1574,how can i find out what my tire pressure is,tire_pressure
2718,who's your boss,who_do_you_work_for
3034,for what time is my meeting with marketing scheduled,meeting_schedule
4751,set a timer for 15 minutes,timer
7281,dont allow any action on my account,freeze_account
8979,what is the mpg on this car,mpg
9188,my response to that is yes,yes
13320,how much time till the next time off,next_holiday
12193,how and where are my w2 forms given,w2
13894,can i make a reservation at michael's,accept_reservations
5121,can you find my cellphone,find_phone
21594,how many ounces in a liter,measurement_conversion
2104,please help me report my lost card,report_lost_card
14977,is there an easy way to change feet into inches,measurement_conversion
512,please flip a coin for me,flip_coin
21417,i need to know the pin number,pin_change
13002,what kind of plug type do they use in russia,plug_type
18077,what month and year will my visa card expire,expiration_date
15294,check out my location up on the map,current_location
19611,can you help me switch insurance plans,insurance_change
11357,how long to cook steak for,cook_time
10813,i need to let my bank know i am traveling to la,travel_notification
18298,cancel my 6:00 reservation at the cheesecake factory,cancel_reservation
256,it it possible to take pto from the 8th to the 11th,pto_request
3968,erase meeting with jeff from my calendar,calendar_update
21003,for the love of all that good change your accent,change_accent
4084,i need this song on my meditation playlist,update_playlist
4653,send $20 from debit to steve's account,transfer
22079,give my location to stan,share_location
13877,do they take reservations at arby's,accept_reservations
10503,how my carry ons does spirit airlines allow me for a flight to dallas,carry_on
16438,you should reset your factory settings,reset_settings
12714,"what is your favorite, cats or dogs",do_you_have_pets
22357,can i get my car jumped for this dead battery,jump_start
16647,what do i need to do to start direct deposit,direct_deposit
8036,where should i go out for food to,restaurant_suggestion
15599,change to whisper mode,whisper_mode
1100,how many points have i earned with my paypal credit card so far,rewards_balance
15694,please whisper,whisper_mode
14174,i had fun speaking with you,goodbye
14853,so i made a fraudulent transaction,report_fraud
14182,it was pleasant having a conversation with you,goodbye
21512,when did i last get my car checked,last_maintenance
16181,find me starbucks,directions
7254,can i freeze my bank account,freeze_account
11261,"so it seems i have had pizza in the fridge since monday, so is it safe to eat",food_last
15072,set temperature to 75,smart_home
3843,what would you say my gas and phone bills are at,bill_balance
15172,look up hotels with positive reviews in new york city,book_hotel
15702,"cancel my last request, i know the answer",cancel
16264,i don't know how to spell squirrel,spelling
15592,minimum to pay on power bill,min_payment
1806,can i fly with my razors or are there restrictions,carry_on
19638,my phone is lost and i need help finding it,find_phone
16697,how do i get paychecks put directly in my sunflower savings account,direct_deposit
19120,can you buy me a toy car,order
18098,when will my visa next expire,expiration_date
16455,refresh to factory defaults,reset_settings
398,what is the time frame for sending a customer who lost their credit card a new one,replacement_card_duration
14741,show me the recipe for broccoli cheddar soup,ingredients_list
13497,put volume at 4,change_volume
7722,what timezone is russia in,timezone
376,look up when my payday is supposed to be,payday
18009,when my credit card is going to expire,expiration_date
168,i want to sign up for a new allstate insurance plan,insurance_change
393,what's the phone number for my credit card company,replacement_card_duration
11797,please make a phone call to christopher,make_call
4475,i need to know why my card got declined,card_declined
2498,help me set up a meeting please,schedule_meeting
6251,flip the coin,flip_coin
16785,i need to know my b of a interest rate,interest_rate
13672,how is that credit limit,credit_limit
6632,what all can you do,what_can_i_ask_you
18125,please add roar by katy perry to my playlist,update_playlist
1045,how many transactions do i have on flower shops from last wednesday between 2pm and 7pm,transactions
11269,what is the length of time i can leave pork in the fridge,food_last
3173,make the lights darker,smart_home
16170,please tell me the location of the nearest target store,directions
7581,what amount of time would it take me to reach the university by bus,distance
21150,given a choice would you take a dog or a cat,do_you_have_pets
12264,what's the due date for the credit card,bill_due
3649,could you tell me how to direct deposit my check from work into nations bank,direct_deposit
12673,i want to know my routing number please,routing
13214,tell me the exchange rate between rubles and dollars,exchange_rate
9085,when do people typically change their oil,oil_change_when
3841,how much do i owe visa,bill_balance
12353,"if i ate a cookie, how many calories would i be ingesting",calories
21962,can i make a change to my credit limit,credit_limit_change
959,what's the timezone for britain,timezone
2777,so how busy is the outback steakhouse at 5 pm,how_busy
195,what's my phone's location,find_phone
2453,where would century bank have their routing number listed,routing
14011,i seem to have lost the pin for my retirement account,pin_change
18181,add mia to my spanish playlist,update_playlist
7267,i need you to freeze my account,freeze_account
14880,i want to report fraudulent activity on my card,report_fraud
14708,what ingredients are found in hunan chicken,ingredients_list
21127,is there a routing number for wachovia,routing
15866,do i need a visa to get into canada later this year,international_visa
15012,lock all the doors,smart_home
13129,would you say i need new tires if i last bought them on the 24th,tire_change
17733,i want to add a doctor's visit to the calendar for friday,calendar_update
12145,where can i find a w2 form,w2
470,how far has my application for the hsbc card gone till now,application_status
16208,spell water,spelling
16228,tell me how many a's are in magical,spelling
13263,what is one dollar worth in mexico,exchange_rate
14681,do i have any meetings coming up today,meeting_schedule
8608,i need to apply for a visa card,new_card
13908,order status,order_status
13801,does redrobin take reservations,accept_reservations
6190,what time will i be able to board the plane,flight_status
3817,could you send a text to bill saying no,text
8849,"i missed what you said, please say it again",repeat
19700,tell me a cool fact about reno,fun_fact
22018,i'm striving to find a 2-way flight from jfk to dtw for w to july 3,book_flight
13609,what's my current spending limit,credit_limit
9877,no thank you,no
12796,i want to hear about your pets,do_you_have_pets
9806,i must say no,no
5240,argentina travel alert yes or no,travel_alert
14829,i have activity on my bank of america card i don't recognize,report_fraud
17616,i want to listen to music,play_music
5318,i need a pto request put in for the weekend of june 1st to june 2nd,pto_request
21911,can i ask your name,what_is_your_name
17697,do you have any elvis music,play_music
9938,tell me the apr on my mastercard,apr
32,i would like help moving money from one account to another,transfer
21816,can you let me know how many pto days do i have left,pto_balance
8385,i have been spending a lot on food out lately,spending_history
21562,"looks like my card is being used by someone else, report it",report_fraud
20416,how long until my oil needs to be changed,oil_change_when
5070,how do i update my insurance,insurance_change
18876,look up a recipe for dinner to suggest to me,meal_suggestion
10426,"what is tomorrow's date, please",date
4018,are you a person or robot,are_you_a_bot
9984,tell me my credit card apr,apr
14760,what stuff do you dump in an omelette,ingredients_list
18400,can i call you betty,change_ai_name
15528,what is the lowest amount i can pay for my cable bill,min_payment
21792,do i need to get any shots before visiting family in seattle,vaccines
12746,you have what kind of pets,do_you_have_pets
5097,help me change my insurance,insurance_change
6725,it depends,maybe
15947,are there recommended vaccines to go there,vaccines
17367,do i have any due bills and how much,bill_balance
17491,please allow dan to see my location,share_location
10322,what is 4 + 7,calculator
11534,i have to report a lost visa card,report_lost_card
9682,can i get you to talk at a slightly faster rate,change_speed
3650,how does one set up direct deposit to my bank account,direct_deposit
7565,how long will it take to get to phoenix,distance
943,what name do you have for me,user_name
6947,"hey, i need to make a reservation for three at umi, six pm on february 30th",restaurant_reservation
16131,how do i get to the closest starbucks,directions
3428,what are the required shots in mozambique,vaccines
3809,"text chrissy, i'm on my way",text
354,do you speak english,change_language
15979,which shots do i need before i go to thailand,vaccines
17389,what is the amount on my water bill,bill_balance
12640,tell me my bank routing number,routing
13553,what organization do you work for,who_do_you_work_for
3055,tell me when today's meeting is supposed to happen,meeting_schedule
671,maybe it is,maybe
11337,how long should i cook a glazed ham,cook_time
15339,what weather should i expect,weather
15698,turn to whisper mode,whisper_mode
10138,let me know what is showing on my calendar for the 17th of march,calendar
16659,can you show me how to set up my paycheck to be direct deposit to my first hawaiian bank account,direct_deposit
13842,where can i find jimmy john's reservations,accept_reservations
11143,roll dice please,roll_dice
7387,i want to know how to rollover my 401k,rollover_401k
21656,where am i on gps,current_location
21412,i want the pin on my wells fargo account to be changed,pin_change
233,is it safe to go to serbia,travel_alert
20646,are there any ubers available in my area right now,uber
5938,what is the time in the utc timezone,time
55,i need $360 transfered from savings to checking account,transfer
20043,please put a block on my capital one account immediately,freeze_account
885,do you know what company were you designed by,who_made_you
8199,"i want to pay my bill, please",pay_bill
8337,how much have i paid for rent in the last 6 months,spending_history
21900,what was your name again,what_is_your_name
10235,can i get an uber to central park for 5,uber
2820,tell me all updates about my order's status,order_status
5597,tell me some something trivia,fun_fact
6678,i want to know what sort of things you can assist me with,what_can_i_ask_you
20763,tell my bank i'll be in cuba beginning the 2nd,travel_notification
2479,which type of pets do you have,do_you_have_pets
6459,what is the area that you came from,where_are_you_from
20169,i don't want to hear this song; skip it,next_song
6948,"hello, i'd like a reservation for two at the olive garden at six tonight",restaurant_reservation
15010,please get my car started before i go out to it,smart_home
3086,pull up everything i need to make a pasta dish,ingredients_list
20506,recall the things i wanted to remember,reminder
18349,do you know anything funny about cats,tell_joke
14332,help me to know what song is playing,what_song
22110,how do i cash in credit card points,redeem_rewards
575,where do you call home,where_are_you_from
3149,i would like it if you would turn the bedroom lights on low until i'm finished reading,smart_home
4707,please set a timer for 40 minutes,timer
1141,what have i spent on food this month,spending_history
16975,what kind of hobbies do you like to do,what_are_your_hobbies
19790,what time is it over in pacific time,time
9848,that's a hard no from me,no
2908,signing off,goodbye
9721,air amount in tires,tire_pressure
6266,i need to have a coin flipped,flip_coin
13380,are there any holiday's comming up,next_holiday
8226,i want to pay off my student loan,pay_bill
18934,please search for a chocolate fudge brownies recipe,recipe
766,how much cash do i have in my various bank accounts,balance
1387,affirmative,yes
16509,what are you called,what_is_your_name
8885,i did not understand say it again,repeat
16524,can you me what they call you,what_is_your_name
10810,i'm driving from la to denver and need my bank notified,travel_notification
6438,what's your nationality,where_are_you_from
8381,would please let me know how much i spent on food in january,spending_history
2542,the car you are driving uses what kind of gas,gas_type
11450,set a reminder to feed the dogs,reminder_update
15981,do i need shots before i get to africa,vaccines
4240,where in syracuse can i book a car,car_rental
18303,what are some funny things about food,tell_joke
19642,can i travel to france as far as safety goes,travel_alert
11398,how long should i wait before i can bake bread with homemade dough,cook_time
19084,how much is my income going to be this month,income
5040,what must i do if i want to adjust my insurance policy,insurance_change
4930,what is your take on the meaning of life,meaning_of_life
7192,can you confirm my reservation for applebees at 2:00,confirm_reservation
20499,please read my reminder list,reminder
21255,what's the going rate between usd and cad,exchange_rate
3921,i want to use my credit rewards now,redeem_rewards
5771,when was the last date that i got a paycheck,payday
12064,is it possible for you to speak with a british gent's accent,change_accent
3223,give me my location,current_location
17087,would you give me available flights out of dallas to miami on june 8 for under $340,book_flight
4285,i have to jump start my car,jump_start
13345,how many more weeks until the next holiday,next_holiday
16385,hi there,greeting
19956,idk,maybe
20881,remind me to get an oil change,reminder_update
14120,good seeing you,goodbye
10752,can i schedule a car repair,schedule_maintenance
15357,what are the weather conditions in seattle,weather
2610,how many japanese yen are in a us dollar,exchange_rate
19826,are there any expected delays for flight dl123,flight_status
20633,what appointments do i have on thursday the 14th,calendar
11146,will you roll a 6 sided dice,roll_dice
22236,can you help me add the song i listen to to my clutch playlist,update_playlist
13844,is there evening reservations available in the eve,accept_reservations
22277,can you tell me a joke about a lawyer,tell_joke
3248,what is the state of the weather in seattle,weather
22222,put song in springtime playlist,update_playlist
1740,what is 400 times 2,calculator
8919,how much mpg does this car get in the city,mpg
9413,will you put change the light bulbs on my list of things to do,todo_list_update
10454,what is the date of today,date
9197,yes sir,yes
7076,i wish to know the balance of my bank of american account,balance
1095,tell me my debit card's rewards balance,rewards_balance
8399,have they approved my vacation request yet,pto_request_status
12093,i prefer female voice now,change_accent
19161,i'm out of soap so will you order me some more,order
14887,"i need to report fraudulent activity on my visa card, please",report_fraud
20764,alert my financial institution that i will be traveling to bangkok on april 2 and returning on april 7,travel_notification
18893,what thoughts do you have about making dinnner tonight,meal_suggestion
4750,start a countdown for 20 minutes,timer
7342,i just changed jobs and need help with my 401k rollover,rollover_401k
9185,"correct, it is affirmative",yes
12002,change the accent you're speaking in,change_accent
1258,how can i find a new credit card to apply to,new_card
17158,i'd like to know what's on my shopping list,shopping_list
837,how do i freeze my bank account,freeze_account
8260,i want to pay my internet bill,pay_bill
2832,what's the updated status of my order,order_status
14213,tell me why am i locked out of my bank account,account_blocked
3109,there's a false charge on my account from mcdonald's,report_fraud
16651,can you tell me how to set up direct depost,direct_deposit
13832,does marios in brooklyn take reservations,accept_reservations
11093,thank ya!,thank_you
1893,"i'm going to be in mexico from thursday to friday, so can you let my bank know",travel_notification
21058,i need to know what day i need to pay my water bill,bill_due
20672,what is 13 times 57,calculator
9217,what are some hot travel destinations,travel_suggestion
7718,tell me what timezone finland is in,timezone
2197,set an alarm for ten tomorrow,alarm
21034,can i find my w-2 online,w2
4388,i'd like to buy a lamp online,order
7867,please go to the song after this one,next_song
21965,i would like to have my credit increased to 5000 dollars,credit_limit_change
5796,when do i get paid,payday
12201,when's the gas bill due,bill_due
771,how much moola is in my bank accounts,balance
2950,look up the song that's on right now,what_song
13963,check up on the status of my online order,order_status
18329,can you tell me a few funny jokes,tell_joke
12497,i want to report my damaged card i accidentally cut it up thinking it was my expired card,damaged_card
19629,do you know where my cellphone is,find_phone
10419,what is the day,date
9458,add dishes to my list,todo_list_update
21491,i would really like to know if my capital one credit card have international transaction fees,international_fees
2091,i need a reminder to alert me to wish my mom a happy birthday,reminder_update
5004,what do i do to get new insurance,insurance_change
14568,how long has it been since my car was looked at,last_maintenance
16141,take me to the nearest dairy queen,directions
9459,cleaning needs to be on my to do list,todo_list_update
17161,my shopping list contains what,shopping_list
6244,let's decide with a coin flip,flip_coin
15710,stop and go back,cancel
9942,give me information about my card's apr,apr
10920,please unsync phone from phone from home system,sync_device
7253,freeze my bank account,freeze_account
8970,how's the fuel efficiency for city driving for this car,mpg
7526,how many miles until i get to the beach,distance
1529,can i speed up your voice,change_speed
20028,i would like to try and confirm that i have a reservation at carrabbas for heather,confirm_reservation
17234,send bill a text for me and tell him i will be 30 minutes late,text
14800,i think there's fraud on my account,report_fraud
19007,i would like to know what my salary is at this time,income
15770,forget it,cancel
13310,when is the next day i have off,next_holiday
11288,check if it is ok to eat cheese that has been in the refrigerator since last tuesday,food_last
5724,please find the receipt date for my last paycheck,payday
6872,what is needed to change my oil,oil_change_how
3322,tell me the minimum i can pay on my utilities bill,min_payment
14128,goodbye to you,goodbye
19778,will it take more than a month to get a new card,replacement_card_duration
17968,can i make it to work with my current fuel level,gas
20696,tell me what today's date is,date
19566,what does idiosyncratic mean,definition
17308,please let me know how much my bills for comcast and sprint total,bill_balance
20788,please pair with my phone,sync_device
9727,tell me my car's tires' air pressure,tire_pressure
7701,french time zone,timezone
21024,where do i get w2 form,w2
8190,figure out my reward points for discovery card,rewards_balance
14539,when was my last maintenance on my car in the shop,last_maintenance
12263,when is my mortgage payment due,bill_due
3562,well hi there,greeting
8564,how to locate my credit score,credit_score
19214,should i take a different route to work,traffic
22150,can you add a doctor's appointment to friday's calendar,calendar_update
20060,will my 401k carryover,rollover_401k
2332,i want to know when the deadline is to pay my car loan,bill_due
4439,"can i get some more checkbooks sent to me, please",order_checks
15627,change to normal vocals mode,whisper_mode
9976,what is my credit card's annual percentage rate,apr
2798,does the new york restaurant take reservations,accept_reservations
2702,let me know who your boss is,who_do_you_work_for
10369,what is 1/2 times 5/8,calculator
16267,tell me the complete spelling of definitely,spelling
21710,what would be the least i could pay on this bill,min_payment
9095,how often should you get an oil change,oil_change_when
14951,what is the proper way to convert centimeters into inches,measurement_conversion
3920,put in a request for cashing in credit points,redeem_rewards
8695,i would like to apply for a new credit card,new_card
9993,what is my credit card's apr,apr
3857,how expensive is my internet,bill_balance
17185,what does my shopping list say that i should get,shopping_list
